ACC:,CAWPE(a=4-probs),WMC(a=1-probs),EWMV(a=4-preds),WMV(a=1-preds),MC(a=0-probs),MV(a=0-preds)
AvgTESTACC:,0.8156789393992911,0.8130786230565586,0.8117319372562515,0.8077519020674094,0.811603817197084,0.8050920415245227
AvgTESTACC_RANK:,2.5082644628099175,3.0661157024793386,3.4834710743801653,3.7851239669421486,3.8925619834710745,4.264462809917355

BALACC:,CAWPE(a=4-probs),WMC(a=1-probs),MC(a=0-probs),EWMV(a=4-preds),WMV(a=1-preds),MV(a=0-preds)
AvgTESTBALACC:,0.7415825152404333,0.7386057897852265,0.7368505774248802,0.7346913182664225,0.7302655889972808,0.726600007548736
AvgTESTBALACC_RANK:,2.3925619834710745,2.909090909090909,3.615702479338843,3.7768595041322315,3.9834710743801653,4.322314049586777

AUROC:,CAWPE(a=4-probs),WMC(a=1-probs),MC(a=0-probs),EWMV(a=4-preds),WMV(a=1-preds),MV(a=0-preds)
AvgTESTAUROC:,0.8843475817749928,0.8832260722323677,0.8830115634268747,0.8144362282336024,0.8135231089624855,0.8081199107892022
AvgTESTAUROC_RANK:,1.4669421487603307,2.0041322314049586,2.71900826446281,4.446280991735537,4.776859504132231,5.586776859504132

NLL:,MV(a=0-preds),WMV(a=1-preds),EWMV(a=4-preds),MC(a=0-probs),WMC(a=1-probs),CAWPE(a=4-probs)
AvgTESTNLL:,0.8769789358621967,0.8724189087147128,0.8687339583715978,0.720583010042545,0.7143021596107781,0.7060009221779884
AvgTESTNLL_RANK:,2.4297520661157024,2.9917355371900825,3.3140495867768593,3.347107438016529,4.082644628099174,4.8347107438016526

